0.0000000000e+00, 1.4200227177e+00
1.0000000000e-04, 1.4196696156e+00
2.0000000000e-04, 1.4205272610e+00
3.0000000000e-04, 1.4200426493e+00
4.0000000000e-04, 1.4202280914e+00
5.0000000000e-04, 1.4205124100e+00
6.0000000000e-04, 1.4202531037e+00
7.0000000000e-04, 1.4194773342e+00
8.0000000000e-04, 1.4205047891e+00
9.0000000000e-04, 1.4202222292e+00
1.0000000000e-03, 1.4200561325e+00
1.1000000000e-03, 1.4199611642e+00
1.2000000000e-03, 1.4197456293e+00
1.3000000000e-03, 1.4206241833e+00
1.4000000000e-03, 1.4205016625e+00
1.5000000000e-03, 1.4193706415e+00
1.6000000000e-03, 1.4192772365e+00
1.7000000000e-03, 1.4203054730e+00
1.8000000000e-03, 1.4190028838e+00
1.9000000000e-03, 1.4194833919e+00
2.0000000000e-03, 1.4189735726e+00
2.1000000000e-03, 1.4189774807e+00
2.2000000000e-03, 1.4196430401e+00
2.3000000000e-03, 1.4191996596e+00
2.4000000000e-03, 1.4189151456e+00
2.5000000000e-03, 1.4204459713e+00
2.6000000000e-03, 1.4191510030e+00
2.7000000000e-03, 1.4203724979e+00
2.8000000000e-03, 1.4191703484e+00
2.9000000000e-03, 1.4200698110e+00
3.0000000000e-03, 1.4195125076e+00
3.1000000000e-03, 1.4183646815e+00
3.2000000000e-03, 1.4184858344e+00
3.3000000000e-03, 1.4183924294e+00
3.4000000000e-03, 1.4186148036e+00
3.5000000000e-03, 1.4185227665e+00
3.6000000000e-03, 1.4187775784e+00
3.7000000000e-03, 1.4187810958e+00
3.8000000000e-03, 1.4203214964e+00
3.9000000000e-03, 1.4207709346e+00
4.0000000000e-03, 1.4199635091e+00
4.1000000000e-03, 1.4204604315e+00
4.2000000000e-03, 1.4205911594e+00
4.3000000000e-03, 1.4208205683e+00
4.4000000000e-03, 1.4202597475e+00
4.5000000000e-03, 1.4204713743e+00
4.6000000000e-03, 1.4204705927e+00
4.7000000000e-03, 1.4198095277e+00
4.8000000000e-03, 1.4196754778e+00
4.9000000000e-03, 1.4208137290e+00
5.0000000000e-03, 1.4204735238e+00
5.1000000000e-03, 1.4199631183e+00
5.2000000000e-03, 1.4203930157e+00
5.3000000000e-03, 1.4196242810e+00
5.4000000000e-03, 1.4206912082e+00
5.5000000000e-03, 1.4203767969e+00
5.6000000000e-03, 1.4205696645e+00
5.7000000000e-03, 1.4203719117e+00
5.8000000000e-03, 1.4206519312e+00
5.9000000000e-03, 1.4207170021e+00
6.0000000000e-03, 1.4202003435e+00
6.1000000000e-03, 1.4198204705e+00
6.2000000000e-03, 1.4204436264e+00
6.3000000000e-03, 1.4203781647e+00
6.4000000000e-03, 1.4207789464e+00
6.5000000000e-03, 1.4202742077e+00
6.6000000000e-03, 1.4195844177e+00
6.7000000000e-03, 1.4200999038e+00
6.8000000000e-03, 1.4187638999e+00
6.9000000000e-03, 1.4205708369e+00
7.0000000000e-03, 1.4204260397e+00
7.1000000000e-03, 1.4202613108e+00
7.2000000000e-03, 1.4209352727e+00
7.3000000000e-03, 1.4206953118e+00
7.4000000000e-03, 1.4207810959e+00
7.5000000000e-03, 1.4206749894e+00
7.6000000000e-03, 1.4204504657e+00
7.7000000000e-03, 1.4203961423e+00
7.8000000000e-03, 1.4200379595e+00
7.9000000000e-03, 1.4193380084e+00
8.0000000000e-03, 1.4197106513e+00
8.1000000000e-03, 1.4190300455e+00
8.2000000000e-03, 1.4204502702e+00
8.3000000000e-03, 1.4203564744e+00
8.4000000000e-03, 1.4197253069e+00
8.5000000000e-03, 1.4199521755e+00
8.6000000000e-03, 1.4208827080e+00
8.7000000000e-03, 1.4205471926e+00
8.8000000000e-03, 1.4204313157e+00
8.9000000000e-03, 1.4206142175e+00
9.0000000000e-03, 1.4211480719e+00
9.1000000000e-03, 1.4207468995e+00
9.2000000000e-03, 1.4190738168e+00
9.3000000000e-03, 1.4199310714e+00
9.4000000000e-03, 1.4209581354e+00
9.5000000000e-03, 1.4202540807e+00
9.6000000000e-03, 1.4204532014e+00
9.7000000000e-03, 1.4212803631e+00
9.8000000000e-03, 1.4206480231e+00
9.9000000000e-03, 1.4202660006e+00
1.0000000000e-02, 1.4199367382e+00
1.0100000000e-02, 1.4200922829e+00
1.0200000000e-02, 1.4200508565e+00
1.0300000000e-02, 1.4199365428e+00
1.0400000000e-02, 1.4210865184e+00
1.0500000000e-02, 1.4206282869e+00
1.0600000000e-02, 1.4206859322e+00
1.0700000000e-02, 1.4208463621e+00
1.0800000000e-02, 1.4208780182e+00
1.0900000000e-02, 1.4205016625e+00
1.1000000000e-02, 1.4208363963e+00
1.1100000000e-02, 1.4210056196e+00
1.1200000000e-02, 1.4200778227e+00
1.1300000000e-02, 1.4208086484e+00
1.1400000000e-02, 1.4205098697e+00
1.1500000000e-02, 1.4204475345e+00
1.1600000000e-02, 1.4204270167e+00
1.1700000000e-02, 1.4207723025e+00
1.1800000000e-02, 1.4205782624e+00
1.1900000000e-02, 1.4207967285e+00
1.2000000000e-02, 1.4207562790e+00
1.2100000000e-02, 1.4205120191e+00
1.2200000000e-02, 1.4208776274e+00
1.2300000000e-02, 1.4204832942e+00
1.2400000000e-02, 1.4208180280e+00
1.2500000000e-02, 1.4207912571e+00
1.2600000000e-02, 1.4197819752e+00
1.2700000000e-02, 1.4197626298e+00
1.2800000000e-02, 1.4193129961e+00
1.2900000000e-02, 1.4195031281e+00
1.3000000000e-02, 1.4188256488e+00
1.3100000000e-02, 1.4190527128e+00
1.3200000000e-02, 1.4189038120e+00
1.3300000000e-02, 1.4194472414e+00
1.3400000000e-02, 1.4207668311e+00
1.3500000000e-02, 1.4212090392e+00
1.3600000000e-02, 1.4210790929e+00
1.3700000000e-02, 1.4208924784e+00
1.3800000000e-02, 1.4209344911e+00
1.3900000000e-02, 1.4206353215e+00
1.4000000000e-02, 1.4205075248e+00
1.4100000000e-02, 1.4203150480e+00
1.4200000000e-02, 1.4193903777e+00
1.4300000000e-02, 1.4196344422e+00
1.4400000000e-02, 1.4203039097e+00
1.4500000000e-02, 1.4203472903e+00
1.4600000000e-02, 1.4204692248e+00
1.4700000000e-02, 1.4204127519e+00
1.4800000000e-02, 1.4193682966e+00
1.4900000000e-02, 1.4195021510e+00
1.5000000000e-02, 1.4205309737e+00
1.5100000000e-02, 1.4210001481e+00
1.5200000000e-02, 1.4200756733e+00
1.5300000000e-02, 1.4189813889e+00
1.5400000000e-02, 1.4194476322e+00
1.5500000000e-02, 1.4208238902e+00
1.5600000000e-02, 1.4207070363e+00
1.5700000000e-02, 1.4206751848e+00
1.5800000000e-02, 1.4210130451e+00
1.5900000000e-02, 1.4203173929e+00
1.6000000000e-02, 1.4196150968e+00
1.6100000000e-02, 1.4208987314e+00
1.6200000000e-02, 1.4201370313e+00
1.6300000000e-02, 1.4201065477e+00
1.6400000000e-02, 1.4199166112e+00
1.6500000000e-02, 1.4199029327e+00
1.6600000000e-02, 1.4205042028e+00
1.6700000000e-02, 1.4209444569e+00
1.6800000000e-02, 1.4205546181e+00
1.6900000000e-02, 1.4210011252e+00
1.7000000000e-02, 1.4205341002e+00
1.7100000000e-02, 1.4209182722e+00
1.7200000000e-02, 1.4209270656e+00
1.7300000000e-02, 1.4203445546e+00
1.7400000000e-02, 1.4201215941e+00
1.7500000000e-02, 1.4199777739e+00
1.7600000000e-02, 1.4209593079e+00
1.7700000000e-02, 1.4206466552e+00
1.7800000000e-02, 1.4205917456e+00
1.7900000000e-02, 1.4210615062e+00
1.8000000000e-02, 1.4207279449e+00
1.8100000000e-02, 1.4195029326e+00
1.8200000000e-02, 1.4203295081e+00
