0.0000000000e+00, 2.7087836031e-01
1.0000000000e-05, 2.7004983075e-01
2.0000000000e-05, 2.6741377797e-01
3.0000000000e-05, 2.6608500415e-01
4.0000000000e-05, 2.6506497483e-01
5.0000000000e-05, 2.6306986001e-01
6.0000000000e-05, 2.6163361184e-01
7.0000000000e-05, 2.6025794011e-01
8.0000000000e-05, 2.5785637683e-01
9.0000000000e-05, 2.5661553657e-01
1.0000000000e-04, 2.5514411497e-01
1.1000000000e-04, 2.5322911740e-01
1.2000000000e-04, 2.5210747597e-01
1.3000000000e-04, 2.5063800844e-01
1.4000000000e-04, 2.4889692392e-01
1.5000000000e-04, 2.4716365571e-01
1.6000000000e-04, 2.4583879004e-01
1.7000000000e-04, 2.4386517010e-01
1.8000000000e-04, 2.4241328929e-01
1.9000000000e-04, 2.4043380711e-01
2.0000000000e-04, 2.3826477925e-01
2.1000000000e-04, 2.3743429561e-01
2.2000000000e-04, 2.3596091993e-01
2.3000000000e-04, 2.3372545338e-01
2.4000000000e-04, 2.3258622523e-01
2.5000000000e-04, 2.3084709478e-01
2.6000000000e-04, 2.2846507230e-01
2.7000000000e-04, 2.2759550707e-01
2.8000000000e-04, 2.2618466193e-01
2.9000000000e-04, 2.2411333802e-01
3.0000000000e-04, 2.2207132531e-01
3.1000000000e-04, 2.2084220952e-01
3.2000000000e-04, 2.1866341127e-01
3.3000000000e-04, 2.1716658664e-01
3.4000000000e-04, 2.1586126176e-01
3.5000000000e-04, 2.1397166722e-01
3.6000000000e-04, 2.1242599061e-01
3.7000000000e-04, 2.1125549720e-01
3.8000000000e-04, 2.0929164765e-01
3.9000000000e-04, 2.0737665008e-01
4.0000000000e-04, 2.0591109072e-01
4.1000000000e-04, 2.0398241459e-01
4.2000000000e-04, 2.0177039699e-01
4.3000000000e-04, 2.0073278096e-01
4.4000000000e-04, 1.9959159874e-01
4.5000000000e-04, 1.9771568275e-01
4.6000000000e-04, 1.9566976188e-01
4.7000000000e-04, 1.9406937105e-01
4.8000000000e-04, 1.9303370910e-01
4.9000000000e-04, 1.9025500855e-01
5.0000000000e-04, 1.8853737297e-01
5.1000000000e-04, 1.8712652782e-01
5.2000000000e-04, 1.8548705541e-01
5.3000000000e-04, 1.8356814968e-01
5.4000000000e-04, 1.8219052388e-01
5.5000000000e-04, 1.8087347453e-01
5.6000000000e-04, 1.7890767091e-01
5.7000000000e-04, 1.7736004022e-01
5.8000000000e-04, 1.7618173049e-01
5.9000000000e-04, 1.7451685505e-01
6.0000000000e-04, 1.7298485699e-01
6.1000000000e-04, 1.7139032841e-01
6.2000000000e-04, 1.7033121750e-01
6.3000000000e-04, 1.6834001085e-01
6.4000000000e-04, 1.6683341582e-01
6.5000000000e-04, 1.6481876021e-01
6.6000000000e-04, 1.6274939039e-01
6.7000000000e-04, 1.6034391895e-01
6.8000000000e-04, 1.5881582906e-01
6.9000000000e-04, 1.5739716759e-01
7.0000000000e-04, 1.5530630290e-01
7.1000000000e-04, 1.5271714802e-01
7.2000000000e-04, 1.5088226770e-01
7.3000000000e-04, 1.4917635660e-01
7.4000000000e-04, 1.4698583387e-01
7.5000000000e-04, 1.4524084118e-01
7.6000000000e-04, 1.4379286853e-01
7.7000000000e-04, 1.4196189637e-01
7.8000000000e-04, 1.3994724076e-01
7.9000000000e-04, 1.3871617089e-01
8.0000000000e-04, 1.3743624905e-01
8.1000000000e-04, 1.3621494958e-01
8.2000000000e-04, 1.3374303945e-01
8.3000000000e-04, 1.3237322996e-01
8.4000000000e-04, 1.3107767548e-01
8.5000000000e-04, 1.2899658119e-01
8.6000000000e-04, 1.2689790018e-01
8.7000000000e-04, 1.2486761194e-01
8.8000000000e-04, 1.2330825677e-01
8.9000000000e-04, 1.2155544777e-01
9.0000000000e-04, 1.1825891624e-01
9.1000000000e-04, 1.1677577017e-01
9.2000000000e-04, 1.1510503249e-01
9.3000000000e-04, 1.1298094845e-01
9.4000000000e-04, 1.1031949265e-01
9.5000000000e-04, 1.0879726499e-01
9.6000000000e-04, 1.0679042570e-01
9.7000000000e-04, 1.0468197429e-01
9.8000000000e-04, 1.0234489562e-01
9.9000000000e-04, 1.0107669825e-01
1.0000000000e-03, 9.9742062192e-02
1.0100000000e-03, 9.8131900970e-02
1.0200000000e-03, 9.6816805700e-02
1.0300000000e-03, 9.5716659137e-02
1.0400000000e-03, 9.4307768068e-02
1.0500000000e-03, 9.2367367469e-02
1.0600000000e-03, 9.0266732380e-02
1.0700000000e-03, 8.8670249713e-02
1.0800000000e-03, 8.6776747014e-02
1.0900000000e-03, 8.4654617054e-02
1.1000000000e-03, 8.2884221341e-02
1.1100000000e-03, 8.0042990253e-02
1.1200000000e-03, 7.7877870552e-02
1.1300000000e-03, 7.5460674640e-02
1.1400000000e-03, 7.3317049810e-02
1.1500000000e-03, 7.1914020978e-02
1.1600000000e-03, 7.0911578373e-02
1.1700000000e-03, 6.8334147970e-02
1.1800000000e-03, 6.6665364374e-02
1.1900000000e-03, 6.4183683850e-02
1.2000000000e-03, 6.2483634987e-02
1.2100000000e-03, 6.0756229016e-02
1.2200000000e-03, 5.8868588555e-02
1.2300000000e-03, 5.6980948093e-02
1.2400000000e-03, 5.5128481056e-02
1.2500000000e-03, 5.3404983244e-02
1.2600000000e-03, 5.1699072143e-02
1.2700000000e-03, 4.9168539641e-02
1.2800000000e-03, 4.7232047200e-02
1.2900000000e-03, 4.5627748216e-02
1.3000000000e-03, 4.3572056947e-02
1.3100000000e-03, 4.1332682238e-02
1.3200000000e-03, 3.9505618230e-02
1.3300000000e-03, 3.8069370053e-02
1.3400000000e-03, 3.6820713475e-02
1.3500000000e-03, 3.4733756939e-02
1.3600000000e-03, 3.2816805291e-02
1.3700000000e-03, 3.1921837039e-02
1.3800000000e-03, 3.0317538054e-02
1.3900000000e-03, 2.8492428126e-02
1.4000000000e-03, 2.5387396352e-02
1.4100000000e-03, 2.4068392924e-02
1.4200000000e-03, 2.2503175523e-02
1.4300000000e-03, 1.9953102228e-02
1.4400000000e-03, 1.7438202359e-02
1.4500000000e-03, 1.5353199903e-02
1.4600000000e-03, 1.3518319578e-02
1.4700000000e-03, 1.1611138325e-02
1.4800000000e-03, 9.4792379698e-03
1.4900000000e-03, 7.3043478728e-03
1.5000000000e-03, 5.2681973957e-03
1.5100000000e-03, 3.7616023690e-03
1.5200000000e-03, 2.8412310880e-03
1.5300000000e-03, 2.0517831103e-04
1.5400000000e-03, -1.4362481772e-03
1.5500000000e-03, -2.8490474047e-03
1.5600000000e-03, -4.4689790222e-03
1.5700000000e-03, -6.1592574893e-03
1.5800000000e-03, -8.2149487580e-03
1.5900000000e-03, -1.0233512523e-02
1.6000000000e-03, -1.2281387475e-02
1.6100000000e-03, -1.4149487145e-02
1.6200000000e-03, -1.6664387014e-02
1.6300000000e-03, -1.8358573640e-02
1.6400000000e-03, -2.0537371895e-02
1.6500000000e-03, -2.1993160864e-02
1.6600000000e-03, -2.4097704111e-02
1.6700000000e-03, -2.5905227327e-02
1.6800000000e-03, -2.7370786692e-02
1.6900000000e-03, -2.9467513623e-02
1.7000000000e-03, -3.1081583003e-02
1.7100000000e-03, -3.3246702704e-02
1.7200000000e-03, -3.5245725677e-02
1.7300000000e-03, -3.7100146793e-02
1.7400000000e-03, -3.8856863952e-02
1.7500000000e-03, -4.1234978280e-02
