0.0000000000e+00, -3.2255826094e+00
1.0000000000e-01, -3.2256028693e+00
2.0000000000e-01, -3.2252730082e+00
3.0000000000e-01, -3.2254942162e+00
4.0000000000e-01, -3.2257142737e+00
5.0000000000e-01, -3.2255436404e+00
6.0000000000e-01, -3.2256734037e+00
7.0000000000e-01, -3.2258085697e+00
8.0000000000e-01, -3.2256716028e+00
9.0000000000e-01, -3.2256133244e+00
1.0000000000e+00, -3.2256801070e+00
1.1000000000e+00, -3.2256462905e+00
1.2000000000e+00, -3.2255824593e+00
1.3000000000e+00, -3.2253378399e+00
1.4000000000e+00, -3.2254214807e+00
1.5000000000e+00, -3.2254320859e+00
1.6000000000e+00, -3.2254903143e+00
1.7000000000e+00, -3.2252868650e+00
1.8000000000e+00, -3.2253870139e+00
1.9000000000e+00, -3.2254242321e+00
2.0000000000e+00, -3.2254585988e+00
2.1000000000e+00, -3.2254907145e+00
2.2000000000e+00, -3.2253867638e+00
2.3000000000e+00, -3.2254161281e+00
2.4000000000e+00, -3.2254741064e+00
2.5000000000e+00, -3.2253453435e+00
2.6000000000e+00, -3.2254660025e+00
2.7000000000e+00, -3.2255267821e+00
2.8000000000e+00, -3.2252875653e+00
2.9000000000e+00, -3.2251743100e+00
3.0000000000e+00, -3.2253251337e+00
3.1000000000e+00, -3.2252771102e+00
3.2000000000e+00, -3.2254001703e+00
3.3000000000e+00, -3.2254940662e+00
3.4000000000e+00, -3.2254040222e+00
3.5000000000e+00, -3.2254186793e+00
3.6000000000e+00, -3.2252139794e+00
3.7000000000e+00, -3.2253749080e+00
3.8000000000e+00, -3.2254361879e+00
3.9000000000e+00, -3.2254177789e+00
4.0000000000e+00, -3.2254842614e+00
4.1000000000e+00, -3.2254184792e+00
4.2000000000e+00, -3.2254511952e+00
4.3000000000e+00, -3.2253570993e+00
4.4000000000e+00, -3.2253964185e+00
4.5000000000e+00, -3.2254324861e+00
4.6000000000e+00, -3.2256327839e+00
4.7000000000e+00, -3.2256899618e+00
4.8000000000e+00, -3.2257946629e+00
4.9000000000e+00, -3.2258456878e+00
5.0000000000e+00, -3.2259034160e+00
5.1000000000e+00, -3.2258158233e+00
5.2000000000e+00, -3.2255046713e+00
5.3000000000e+00, -3.2254375886e+00
