% Moku:Go PID Controller
% Input A
% Input B
% Control matrix: 1-1 = 1, 1-2 = 0, 2-1 = -1, 2-2 = 1
% Controller 1: PI controller: proportional gain +17.1 dB, integrator crossover 482.9 Hz, input offset 0.000 0 V, output offset 0.000 0 V
% Controller 2: PI controller: proportional gain -10.0 dB, integrator crossover 310.1 Hz, integrator saturation +40.2 dB, input offset 0.000 0 V, output offset 0.000 0 V
% Acquired 2023-05-22 T 17:34:27 -0700
% Time (s), Probe A (V), Probe B (V)
1.3239152640e+00, 3.0421711328e+00, 5.0022899365e+00
1.3242485760e+00, 3.0417467969e+00, 5.0022899365e+00
1.3245818880e+00, 3.0480772460e+00, 5.0022899365e+00
1.3249152000e+00, 3.0512042463e+00, 5.0022899365e+00
1.3252485120e+00, 3.0524441889e+00, 5.0022899365e+00
1.3255818240e+00, 3.0529849563e+00, 5.0022899365e+00
1.3259151360e+00, 3.0541536095e+00, 5.0022899365e+00
1.3262484480e+00, 3.0540599249e+00, 5.0022899365e+00
1.3265817600e+00, 3.0543726367e+00, 5.0022899365e+00
1.3269150720e+00, 3.0542851665e+00, 5.0022899365e+00
1.3272483840e+00, 3.0543818996e+00, 5.0022899365e+00
1.3275816960e+00, 3.0541636931e+00, 5.0022899365e+00
1.3279150080e+00, 3.0544823848e+00, 5.0022899365e+00
1.3282483200e+00, 3.0540948661e+00, 5.0022899365e+00
1.3285816320e+00, 3.0543871759e+00, 5.0022899365e+00
1.3289149440e+00, 3.0548098703e+00, 5.0022899365e+00
1.3292482560e+00, 3.0551201198e+00, 5.0022899365e+00
1.3295815680e+00, 3.0548757661e+00, 5.0022899365e+00
1.3299148800e+00, 3.0547354151e+00, 5.0022899365e+00
1.3302481920e+00, 3.0548526674e+00, 5.0022899365e+00
1.3305815040e+00, 3.0548434045e+00, 5.0022899365e+00
1.3309148160e+00, 3.0554834845e+00, 5.0022899365e+00
1.3312481280e+00, 3.0575658845e+00, 5.0022899365e+00
1.3315814400e+00, 3.0583293139e+00, 5.0022899365e+00
1.3319147520e+00, 3.0613688441e+00, 5.0022899365e+00
1.3322480640e+00, 3.0646550730e+00, 5.0022899365e+00
1.3325813760e+00, 3.0656766918e+00, 5.0022899365e+00
1.3329146880e+00, 3.0601059201e+00, 5.0022899365e+00
1.3332480000e+00, 3.0573207100e+00, 5.0022899365e+00
1.3335813120e+00, 3.0572515312e+00, 5.0022899365e+00
1.3339146240e+00, 3.0571737930e+00, 5.0022899365e+00
1.3342479360e+00, 3.0567770114e+00, 5.0022899365e+00
1.3345812480e+00, 3.0557739183e+00, 5.0022899365e+00
1.3349145600e+00, 3.0557632484e+00, 5.0022899365e+00
1.3352478720e+00, 3.0555058797e+00, 5.0022899365e+00
1.3355811840e+00, 3.0550233867e+00, 5.0022899365e+00
1.3359144960e+00, 3.0548422319e+00, 5.0022899365e+00
1.3362478080e+00, 3.0550009915e+00, 5.0022899365e+00
1.3365811200e+00, 3.0542865735e+00, 5.0022899365e+00
1.3369144320e+00, 3.0549433034e+00, 5.0022899365e+00
1.3372477440e+00, 3.0540276805e+00, 5.0022899365e+00
1.3375810560e+00, 3.0531780707e+00, 5.0022899365e+00
1.3379143680e+00, 3.0526387104e+00, 5.0022899365e+00
1.3382476800e+00, 3.0528857608e+00, 5.0022899365e+00
1.3385809920e+00, 3.0529482563e+00, 5.0022899365e+00
1.3389143040e+00, 3.0522431013e+00, 5.0022899365e+00
1.3392476160e+00, 3.0513878633e+00, 5.0022899365e+00
1.3395809280e+00, 3.0500916397e+00, 5.0022899365e+00
1.3399142400e+00, 3.0487858013e+00, 5.0022899365e+00
1.3402475520e+00, 3.0453854860e+00, 5.0022899365e+00
1.3405808640e+00, 3.0423704616e+00, 5.0022899365e+00
1.3409141760e+00, 3.0419855224e+00, 5.0022899365e+00
1.3412474880e+00, 3.0482174797e+00, 5.0022899365e+00
1.3415808000e+00, 3.0523485110e+00, 5.0022899365e+00
1.3419141120e+00, 3.0529490771e+00, 5.0022899365e+00
1.3422474240e+00, 3.0536503628e+00, 5.0022899365e+00
1.3425807360e+00, 3.0540879482e+00, 5.0022899365e+00
1.3429140480e+00, 3.0545234231e+00, 5.0022899365e+00
1.3432473600e+00, 3.0543453169e+00, 5.0022899365e+00
1.3435806720e+00, 3.0540071614e+00, 5.0022899365e+00
1.3439139840e+00, 3.0544367736e+00, 5.0022899365e+00
1.3442472960e+00, 3.0545458182e+00, 5.0022899365e+00
1.3445806080e+00, 3.0545496876e+00, 5.0022899365e+00
1.3449139200e+00, 3.0544255174e+00, 5.0022899365e+00
1.3452472320e+00, 3.0549024996e+00, 5.0022899365e+00
1.3455805440e+00, 3.0546035063e+00, 5.0022899365e+00
1.3459138560e+00, 3.0549017961e+00, 5.0022899365e+00
1.3462471680e+00, 3.0545937744e+00, 5.0022899365e+00
1.3465804800e+00, 3.0551922299e+00, 5.0022899365e+00
1.3469137920e+00, 3.0549859832e+00, 5.0022899365e+00
1.3472471040e+00, 3.0551925817e+00, 5.0022899365e+00
1.3475804160e+00, 3.0555710719e+00, 5.0022899365e+00
1.3479137280e+00, 3.0566432265e+00, 5.0022899365e+00
1.3482470400e+00, 3.0585488101e+00, 5.0022899365e+00
1.3485803520e+00, 3.0617704330e+00, 5.0022899365e+00
1.3489136640e+00, 3.0648442008e+00, 5.0022899365e+00
1.3492469760e+00, 3.0658413140e+00, 5.0022899365e+00
1.3495802880e+00, 3.0602140266e+00, 5.0022899365e+00
1.3499136000e+00, 3.0571856355e+00, 5.0022899365e+00
1.3502469120e+00, 3.0564974820e+00, 5.0022899365e+00
1.3505802240e+00, 3.0563275835e+00, 5.0022899365e+00
1.3509135360e+00, 3.0555173704e+00, 5.0022899365e+00
1.3512468480e+00, 3.0561254406e+00, 5.0022899365e+00
1.3515801600e+00, 3.0555052934e+00, 5.0022899365e+00
1.3519134720e+00, 3.0558139014e+00, 5.0022899365e+00
1.3522467840e+00, 3.0553892137e+00, 5.0022899365e+00
1.3525800960e+00, 3.0552536701e+00, 5.0022899365e+00
1.3529134080e+00, 3.0547633212e+00, 5.0022899365e+00
1.3532467200e+00, 3.0547976761e+00, 5.0022899365e+00
1.3535800320e+00, 3.0543188179e+00, 5.0022899365e+00
1.3539133440e+00, 3.0541217168e+00, 5.0022899365e+00
1.3542466560e+00, 3.0537161413e+00, 5.0022899365e+00
1.3545799680e+00, 3.0534193759e+00, 5.0022899365e+00
1.3549132800e+00, 3.0531981208e+00, 5.0022899365e+00
1.3552465920e+00, 3.0535076668e+00, 5.0022899365e+00
1.3555799040e+00, 3.0527945386e+00, 5.0022899365e+00
1.3559132160e+00, 3.0522665517e+00, 5.0022899365e+00
1.3562465280e+00, 3.0506374489e+00, 5.0022899365e+00
1.3565798400e+00, 3.0491090658e+00, 5.0022899365e+00
1.3569131520e+00, 3.0464832016e+00, 5.0022899365e+00
1.3572464640e+00, 3.0430800722e+00, 5.0022899365e+00
1.3575797760e+00, 3.0429338587e+00, 5.0022899365e+00
1.3579130880e+00, 3.0487231886e+00, 5.0022899365e+00
1.3582464000e+00, 3.0523974052e+00, 5.0022899365e+00
1.3585797120e+00, 3.0531912030e+00, 5.0022899365e+00
1.3589130240e+00, 3.0538267102e+00, 5.0022899365e+00
1.3592463360e+00, 3.0548424664e+00, 5.0022899365e+00
1.3595796480e+00, 3.0545041937e+00, 5.0022899365e+00
1.3599129600e+00, 3.0547157168e+00, 5.0022899365e+00
1.3602462720e+00, 3.0545487495e+00, 5.0022899365e+00
1.3605795840e+00, 3.0545356173e+00, 5.0022899365e+00
1.3609128960e+00, 3.0549571391e+00, 5.0022899365e+00
1.3612462080e+00, 3.0546372750e+00, 5.0022899365e+00
1.3615795200e+00, 3.0545165052e+00, 5.0022899365e+00
1.3619128320e+00, 3.0550892824e+00, 5.0022899365e+00
1.3622461440e+00, 3.0548442252e+00, 5.0022899365e+00
1.3625794560e+00, 3.0549186804e+00, 5.0022899365e+00
1.3629127680e+00, 3.0549084795e+00, 5.0022899365e+00
1.3632460800e+00, 3.0551819117e+00, 5.0022899365e+00
1.3635793920e+00, 3.0550259662e+00, 5.0022899365e+00
1.3639127040e+00, 3.0552030171e+00, 5.0022899365e+00
1.3642460160e+00, 3.0557715733e+00, 5.0022899365e+00
1.3645793280e+00, 3.0566153205e+00, 5.0022899365e+00
1.3649126400e+00, 3.0581747755e+00, 5.0022899365e+00
1.3652459520e+00, 3.0608326495e+00, 5.0022899365e+00
1.3655792640e+00, 3.0637076748e+00, 5.0022899365e+00
1.3659125760e+00, 3.0648298961e+00, 5.0022899365e+00
1.3662458880e+00, 3.0593787216e+00, 5.0022899365e+00
1.3665792000e+00, 3.0567192060e+00, 5.0022899365e+00
1.3669125120e+00, 3.0562994429e+00, 5.0022899365e+00
1.3672458240e+00, 3.0560494611e+00, 5.0022899365e+00
1.3675791360e+00, 3.0553538035e+00, 5.0022899365e+00
1.3679124480e+00, 3.0556078891e+00, 5.0022899365e+00
1.3682457600e+00, 3.0562588737e+00, 5.0022899365e+00
1.3685790720e+00, 3.0560929617e+00, 5.0022899365e+00
1.3689123840e+00, 3.0558287924e+00, 5.0022899365e+00
1.3692456960e+00, 3.0556565488e+00, 5.0022899365e+00
1.3695790080e+00, 3.0558053419e+00, 5.0022899365e+00
1.3699123200e+00, 3.0552918943e+00, 5.0022899365e+00
1.3702456320e+00, 3.0554267344e+00, 5.0022899365e+00
1.3705789440e+00, 3.0551225821e+00, 5.0022899365e+00
1.3709122560e+00, 3.0546404408e+00, 5.0022899365e+00
1.3712455680e+00, 3.0546900385e+00, 5.0022899365e+00
1.3715788800e+00, 3.0542732068e+00, 5.0022899365e+00
1.3719121920e+00, 3.0538645827e+00, 5.0022899365e+00
1.3722455040e+00, 3.0536337130e+00, 5.0022899365e+00
1.3725788160e+00, 3.0528798982e+00, 5.0022899365e+00
1.3729121280e+00, 3.0514468412e+00, 5.0022899365e+00
1.3732454400e+00, 3.0497572362e+00, 5.0022899365e+00
1.3735787520e+00, 3.0465800520e+00, 5.0022899365e+00
1.3739120640e+00, 3.0435115605e+00, 5.0022899365e+00
1.3742453760e+00, 3.0432677931e+00, 5.0022899365e+00
1.3745786880e+00, 3.0490199541e+00, 5.0022899365e+00
1.3749120000e+00, 3.0524640045e+00, 5.0022899365e+00
1.3752453120e+00, 3.0528947893e+00, 5.0022899365e+00
1.3755786240e+00, 3.0536876490e+00, 5.0022899365e+00
1.3759119360e+00, 3.0540664910e+00, 5.0022899365e+00
1.3762452480e+00, 3.0542736758e+00, 5.0022899365e+00
1.3765785600e+00, 3.0541258207e+00, 5.0022899365e+00
1.3769118720e+00, 3.0541424705e+00, 5.0022899365e+00
1.3772451840e+00, 3.0542788349e+00, 5.0022899365e+00
1.3775784960e+00, 3.0542366241e+00, 5.0022899365e+00
1.3779118080e+00, 3.0544397050e+00, 5.0022899365e+00
1.3782451200e+00, 3.0542143461e+00, 5.0022899365e+00
1.3785784320e+00, 3.0542246643e+00, 5.0022899365e+00
1.3789117440e+00, 3.0542157531e+00, 5.0022899365e+00
1.3792450560e+00, 3.0539981330e+00, 5.0022899365e+00
1.3795783680e+00, 3.0541004942e+00, 5.0022899365e+00
1.3799116800e+00, 3.0542355688e+00, 5.0022899365e+00
1.3802449920e+00, 3.0534436471e+00, 5.0022899365e+00
1.3805783040e+00, 3.0532558090e+00, 5.0022899365e+00
1.3809116160e+00, 3.0540852514e+00, 5.0022899365e+00
1.3812449280e+00, 3.0547018810e+00, 5.0022899365e+00
1.3815782400e+00, 3.0563312183e+00, 5.0022899365e+00
1.3819115520e+00, 3.0592038985e+00, 5.0022899365e+00
1.3822448640e+00, 3.0626188703e+00, 5.0022899365e+00
1.3825781760e+00, 3.0640929657e+00, 5.0022899365e+00
1.3829114880e+00, 3.0589038500e+00, 5.0022899365e+00
1.3832448000e+00, 3.0561626096e+00, 5.0022899365e+00
1.3835781120e+00, 3.0558869495e+00, 5.0022899365e+00
1.3839114240e+00, 3.0558985575e+00, 5.0022899365e+00
1.3842447360e+00, 3.0551343073e+00, 5.0022899365e+00
1.3845780480e+00, 3.0548832702e+00, 5.0022899365e+00
1.3849113600e+00, 3.0555960467e+00, 5.0022899365e+00
1.3852446720e+00, 3.0556247735e+00, 5.0022899365e+00
1.3855779840e+00, 3.0554722283e+00, 5.0022899365e+00
1.3859112960e+00, 3.0554153609e+00, 5.0022899365e+00
1.3862446080e+00, 3.0555373033e+00, 5.0022899365e+00
1.3865779200e+00, 3.0553308221e+00, 5.0022899365e+00
1.3869112320e+00, 3.0546045616e+00, 5.0022899365e+00
1.3872445440e+00, 3.0546995359e+00, 5.0022899365e+00
1.3875778560e+00, 3.0542863390e+00, 5.0022899365e+00
1.3879111680e+00, 3.0541087018e+00, 5.0022899365e+00
1.3882444800e+00, 3.0544472091e+00, 5.0022899365e+00
1.3885777920e+00, 3.0541560718e+00, 5.0022899365e+00
1.3889111040e+00, 3.0537360742e+00, 5.0022899365e+00
1.3892444160e+00, 3.0527574869e+00, 5.0022899365e+00
1.3895777280e+00, 3.0522686622e+00, 5.0022899365e+00
1.3899110400e+00, 3.0497415244e+00, 5.0022899365e+00
1.3902443520e+00, 3.0472822757e+00, 5.0022899365e+00
1.3905776640e+00, 3.0434806059e+00, 5.0022899365e+00
1.3909109760e+00, 3.0432585301e+00, 5.0022899365e+00
1.3912442880e+00, 3.0497233503e+00, 5.0022899365e+00
1.3915776000e+00, 3.0522766354e+00, 5.0022899365e+00
1.3919109120e+00, 3.0531825263e+00, 5.0022899365e+00
1.3922442240e+00, 3.0535877501e+00, 5.0022899365e+00
1.3925775360e+00, 3.0544255174e+00, 5.0022899365e+00
1.3929108480e+00, 3.0543902245e+00, 5.0022899365e+00
1.3932441600e+00, 3.0542108286e+00, 5.0022899365e+00
1.3935774720e+00, 3.0542488183e+00, 5.0022899365e+00
1.3939107840e+00, 3.0543129553e+00, 5.0022899365e+00
1.3942440960e+00, 3.0544965723e+00, 5.0022899365e+00
1.3945774080e+00, 3.0545284649e+00, 5.0022899365e+00
1.3949107200e+00, 3.0539146494e+00, 5.0022899365e+00
1.3952440320e+00, 3.0537541310e+00, 5.0022899365e+00
1.3955773440e+00, 3.0533629775e+00, 5.0022899365e+00
1.3959106560e+00, 3.0530107518e+00, 5.0022899365e+00
1.3962439680e+00, 3.0534986384e+00, 5.0022899365e+00
1.3965772800e+00, 3.0531050226e+00, 5.0022899365e+00
1.3969105920e+00, 3.0530119243e+00, 5.0022899365e+00
1.3972439040e+00, 3.0527584249e+00, 5.0022899365e+00
1.3975772160e+00, 3.0531681043e+00, 5.0022899365e+00
1.3979105280e+00, 3.0546093690e+00, 5.0022899365e+00
1.3982438400e+00, 3.0565783860e+00, 5.0022899365e+00
1.3985771520e+00, 3.0595898929e+00, 5.0022899365e+00
1.3989104640e+00, 3.0628939441e+00, 5.0022899365e+00
1.3992437760e+00, 3.0642329648e+00, 5.0022899365e+00
1.3995770880e+00, 3.0588207181e+00, 5.0022899365e+00
1.3999104000e+00, 3.0566614006e+00, 5.0022899365e+00
1.4002437120e+00, 3.0561867635e+00, 5.0022899365e+00
1.4005770240e+00, 3.0558301994e+00, 5.0022899365e+00
1.4009103360e+00, 3.0553900345e+00, 5.0022899365e+00
1.4012436480e+00, 3.0552264676e+00, 5.0022899365e+00
1.4015769600e+00, 3.0563867959e+00, 5.0022899365e+00
1.4019102720e+00, 3.0562146696e+00, 5.0022899365e+00
1.4022435840e+00, 3.0556284083e+00, 5.0022899365e+00
1.4025768960e+00, 3.0556400163e+00, 5.0022899365e+00
1.4029102080e+00, 3.0556712054e+00, 5.0022899365e+00
1.4032435200e+00, 3.0556323949e+00, 5.0022899365e+00
1.4035768320e+00, 3.0555470352e+00, 5.0022899365e+00
1.4039101440e+00, 3.0553846409e+00, 5.0022899365e+00
1.4042434560e+00, 3.0549702714e+00, 5.0022899365e+00
1.4045767680e+00, 3.0547534720e+00, 5.0022899365e+00
1.4049100800e+00, 3.0544978621e+00, 5.0022899365e+00
1.4052433920e+00, 3.0545146291e+00, 5.0022899365e+00
1.4055767040e+00, 3.0541744804e+00, 5.0022899365e+00
1.4059100160e+00, 3.0530862622e+00, 5.0022899365e+00
1.4062433280e+00, 3.0525297830e+00, 5.0022899365e+00
1.4065766400e+00, 3.0501875520e+00, 5.0022899365e+00
1.4069099520e+00, 3.0468986263e+00, 5.0022899365e+00
1.4072432640e+00, 3.0440048407e+00, 5.0022899365e+00
1.4075765760e+00, 3.0442225782e+00, 5.0022899365e+00
1.4079098880e+00, 3.0488800721e+00, 5.0022899365e+00
1.4082432000e+00, 3.0526953432e+00, 5.0022899365e+00
1.4085765120e+00, 3.0533156076e+00, 5.0022899365e+00
1.4089098240e+00, 3.0539029241e+00, 5.0022899365e+00
1.4092431360e+00, 3.0543752162e+00, 5.0022899365e+00
1.4095764480e+00, 3.0550561000e+00, 5.0022899365e+00
1.4099097600e+00, 3.0542872770e+00, 5.0022899365e+00
1.4102430720e+00, 3.0540492550e+00, 5.0022899365e+00
1.4105763840e+00, 3.0536892905e+00, 5.0022899365e+00
1.4109096960e+00, 3.0532833632e+00, 5.0022899365e+00
1.4112430080e+00, 3.0532828942e+00, 5.0022899365e+00
1.4115763200e+00, 3.0525649587e+00, 5.0022899365e+00
1.4119096320e+00, 3.0525450258e+00, 5.0022899365e+00
1.4122429440e+00, 3.0528198651e+00, 5.0022899365e+00
1.4125762560e+00, 3.0524946073e+00, 5.0022899365e+00
1.4129095680e+00, 3.0527320431e+00, 5.0022899365e+00
1.4132428800e+00, 3.0530136831e+00, 5.0022899365e+00
1.4135761920e+00, 3.0531798295e+00, 5.0022899365e+00
1.4139095040e+00, 3.0530937663e+00, 5.0022899365e+00
1.4142428160e+00, 3.0534604141e+00, 5.0022899365e+00
1.4145761280e+00, 3.0546491175e+00, 5.0022899365e+00
1.4149094400e+00, 3.0563799952e+00, 5.0022899365e+00
1.4152427520e+00, 3.0595216521e+00, 5.0022899365e+00
1.4155760640e+00, 3.0627387021e+00, 5.0022899365e+00
1.4159093760e+00, 3.0646969320e+00, 5.0022899365e+00
1.4162426880e+00, 3.0595119201e+00, 5.0022899365e+00
1.4165760000e+00, 3.0567506296e+00, 5.0022899365e+00
1.4169093120e+00, 3.0561699964e+00, 5.0022899365e+00
1.4172426240e+00, 3.0562592254e+00, 5.0022899365e+00
1.4175759360e+00, 3.0560079538e+00, 5.0022899365e+00
1.4179092480e+00, 3.0562737647e+00, 5.0022899365e+00
1.4182425600e+00, 3.0567192060e+00, 5.0022899365e+00
1.4185758720e+00, 3.0565522388e+00, 5.0022899365e+00
1.4189091840e+00, 3.0565208152e+00, 5.0022899365e+00
1.4192424960e+00, 3.0562586391e+00, 5.0022899365e+00
1.4195758080e+00, 3.0563363774e+00, 5.0022899365e+00
1.4199091200e+00, 3.0560298800e+00, 5.0022899365e+00
1.4202424320e+00, 3.0558930466e+00, 5.0022899365e+00
1.4205757440e+00, 3.0555793968e+00, 5.0022899365e+00
1.4209090560e+00, 3.0549560839e+00, 5.0022899365e+00
1.4212423680e+00, 3.0548500878e+00, 5.0022899365e+00
1.4215756800e+00, 3.0547083299e+00, 5.0022899365e+00
1.4219089920e+00, 3.0548952300e+00, 5.0022899365e+00
1.4222423040e+00, 3.0541145645e+00, 5.0022899365e+00
1.4225756160e+00, 3.0535216198e+00, 5.0022899365e+00
1.4229089280e+00, 3.0525116089e+00, 5.0022899365e+00
1.4232422400e+00, 3.0508126238e+00, 5.0022899365e+00
1.4235755520e+00, 3.0477480016e+00, 5.0022899365e+00
1.4239088640e+00, 3.0445041008e+00, 5.0022899365e+00
1.4242421760e+00, 3.0433810588e+00, 5.0022899365e+00
1.4245754880e+00, 3.0494455798e+00, 5.0022899365e+00
1.4249088000e+00, 3.0530957596e+00, 5.0022899365e+00
1.4252421120e+00, 3.0535354556e+00, 5.0022899365e+00
1.4255754240e+00, 3.0536433277e+00, 5.0022899365e+00
1.4259087360e+00, 3.0541103434e+00, 5.0022899365e+00
1.4262420480e+00, 3.0540727054e+00, 5.0022899365e+00
1.4265753600e+00, 3.0534354394e+00, 5.0022899365e+00
1.4269086720e+00, 3.0532324758e+00, 5.0022899365e+00
1.4272419840e+00, 3.0531542685e+00, 5.0022899365e+00
1.4275752960e+00, 3.0529888256e+00, 5.0022899365e+00
1.4279086080e+00, 3.0531342184e+00, 5.0022899365e+00
1.4282419200e+00, 3.0530122760e+00, 5.0022899365e+00
1.4285752320e+00, 3.0529983230e+00, 5.0022899365e+00
1.4289085440e+00, 3.0531881544e+00, 5.0022899365e+00
1.4292418560e+00, 3.0530907178e+00, 5.0022899365e+00
1.4295751680e+00, 3.0534311011e+00, 5.0022899365e+00
1.4299084800e+00, 3.0537570623e+00, 5.0022899365e+00
1.4302417920e+00, 3.0534901962e+00, 5.0022899365e+00
1.4305751040e+00, 3.0532810182e+00, 5.0022899365e+00
1.4309084160e+00, 3.0541180820e+00, 5.0022899365e+00
1.4312417280e+00, 3.0554355283e+00, 5.0022899365e+00
1.4315750400e+00, 3.0571440109e+00, 5.0022899365e+00
1.4319083520e+00, 3.0604453653e+00, 5.0022899365e+00
1.4322416640e+00, 3.0636664020e+00, 5.0022899365e+00
1.4325749760e+00, 3.0649115036e+00, 5.0022899365e+00
1.4329082880e+00, 3.0599952339e+00, 5.0022899365e+00
1.4332416000e+00, 3.0569718846e+00, 5.0022899365e+00
1.4335749120e+00, 3.0567635273e+00, 5.0022899365e+00
1.4339082240e+00, 3.0564712175e+00, 5.0022899365e+00
1.4342415360e+00, 3.0555727135e+00, 5.0022899365e+00
1.4345748480e+00, 3.0564870465e+00, 5.0022899365e+00
1.4349081600e+00, 3.0569287358e+00, 5.0022899365e+00
1.4352414720e+00, 3.0568465419e+00, 5.0022899365e+00
1.4355747840e+00, 3.0565095590e+00, 5.0022899365e+00
1.4359080960e+00, 3.0562694264e+00, 5.0022899365e+00
1.4362414080e+00, 3.0564172814e+00, 5.0022899365e+00
1.4365747200e+00, 3.0561072665e+00, 5.0022899365e+00
1.4369080320e+00, 3.0558115563e+00, 5.0022899365e+00
1.4372413440e+00, 3.0555090455e+00, 5.0022899365e+00
1.4375746560e+00, 3.0554490123e+00, 5.0022899365e+00
1.4379079680e+00, 3.0550602039e+00, 5.0022899365e+00
1.4382412800e+00, 3.0549896180e+00, 5.0022899365e+00
1.4385745920e+00, 3.0547667215e+00, 5.0022899365e+00
1.4389079040e+00, 3.0541552510e+00, 5.0022899365e+00
1.4392412160e+00, 3.0535362763e+00, 5.0022899365e+00
1.4395745280e+00, 3.0527318086e+00, 5.0022899365e+00
1.4399078400e+00, 3.0502255417e+00, 5.0022899365e+00
1.4402411520e+00, 3.0474430285e+00, 5.0022899365e+00
1.4405744640e+00, 3.0436671542e+00, 5.0022899365e+00
1.4409077760e+00, 3.0425646313e+00, 5.0022899365e+00
1.4412410880e+00, 3.0493401700e+00, 5.0022899365e+00
1.4415744000e+00, 3.0524600179e+00, 5.0022899365e+00
1.4419077120e+00, 3.0526608710e+00, 5.0022899365e+00
1.4422410240e+00, 3.0541586513e+00, 5.0022899365e+00
1.4425743360e+00, 3.0536158906e+00, 5.0022899365e+00
1.4429076480e+00, 3.0538345661e+00, 5.0022899365e+00
1.4432409600e+00, 3.0538052530e+00, 5.0022899365e+00
1.4435742720e+00, 3.0537631595e+00, 5.0022899365e+00
1.4439075840e+00, 3.0534532618e+00, 5.0022899365e+00
1.4442408960e+00, 3.0533989740e+00, 5.0022899365e+00
1.4445742080e+00, 3.0534472819e+00, 5.0022899365e+00
1.4449075200e+00, 3.0535505811e+00, 5.0022899365e+00
1.4452408320e+00, 3.0533329609e+00, 5.0022899365e+00
1.4455741440e+00, 3.0539417346e+00, 5.0022899365e+00
1.4459074560e+00, 3.0541823363e+00, 5.0022899365e+00
1.4462407680e+00, 3.0543641945e+00, 5.0022899365e+00
1.4465740800e+00, 3.0538337453e+00, 5.0022899365e+00
1.4469073920e+00, 3.0539906288e+00, 5.0022899365e+00
1.4472407040e+00, 3.0539303612e+00, 5.0022899365e+00
1.4475740160e+00, 3.0548076425e+00, 5.0022899365e+00
1.4479073280e+00, 3.0556665153e+00, 5.0022899365e+00
1.4482406400e+00, 3.0574291684e+00, 5.0022899365e+00
1.4485739520e+00, 3.0603407763e+00, 5.0022899365e+00
1.4489072640e+00, 3.0634659006e+00, 5.0022899365e+00
1.4492405760e+00, 3.0649642671e+00, 5.0022899365e+00
1.4495738880e+00, 3.0600787175e+00, 5.0022899365e+00
1.4499072000e+00, 3.0567398424e+00, 5.0022899365e+00
1.4502405120e+00, 3.0556699156e+00, 5.0022899365e+00
1.4505738240e+00, 3.0558455595e+00, 5.0022899365e+00
1.4509071360e+00, 3.0561979025e+00, 5.0022899365e+00
1.4512404480e+00, 3.0561423249e+00, 5.0022899365e+00
1.4515737600e+00, 3.0563088231e+00, 5.0022899365e+00
1.4519070720e+00, 3.0564532779e+00, 5.0022899365e+00
1.4522403840e+00, 3.0561192262e+00, 5.0022899365e+00
1.4525736960e+00, 3.0559088757e+00, 5.0022899365e+00
1.4529070080e+00, 3.0558841355e+00, 5.0022899365e+00
1.4532403200e+00, 3.0555949914e+00, 5.0022899365e+00
1.4535736320e+00, 3.0555312062e+00, 5.0022899365e+00
1.4539069440e+00, 3.0552875560e+00, 5.0022899365e+00
1.4542402560e+00, 3.0542673441e+00, 5.0022899365e+00
1.4545735680e+00, 3.0543699399e+00, 5.0022899365e+00
1.4549068800e+00, 3.0542883323e+00, 5.0022899365e+00
1.4552401920e+00, 3.0538139297e+00, 5.0022899365e+00
1.4555735040e+00, 3.0533425756e+00, 5.0022899365e+00
1.4559068160e+00, 3.0526052935e+00, 5.0022899365e+00
1.4562401280e+00, 3.0509425393e+00, 5.0022899365e+00
1.4565734400e+00, 3.0489416296e+00, 5.0022899365e+00
1.4569067520e+00, 3.0452790210e+00, 5.0022899365e+00
1.4572400640e+00, 3.0422887368e+00, 5.0022899365e+00
1.4575733760e+00, 3.0415060780e+00, 5.0022899365e+00
1.4579066880e+00, 3.0471915225e+00, 5.0022899365e+00
1.4582400000e+00, 3.0508698429e+00, 5.0022899365e+00
1.4585733120e+00, 3.0516336240e+00, 5.0022899365e+00
1.4589066240e+00, 3.0528857608e+00, 5.0022899365e+00
1.4592399360e+00, 3.0537466269e+00, 5.0022899365e+00
1.4595732480e+00, 3.0535823565e+00, 5.0022899365e+00
1.4599065600e+00, 3.0537181346e+00, 5.0022899365e+00
1.4602398720e+00, 3.0532909846e+00, 5.0022899365e+00
1.4605731840e+00, 3.0535804804e+00, 5.0022899365e+00
1.4609064960e+00, 3.0532623751e+00, 5.0022899365e+00
1.4612398080e+00, 3.0535097773e+00, 5.0022899365e+00
1.4615731200e+00, 3.0538113501e+00, 5.0022899365e+00
1.4619064320e+00, 3.0538125227e+00, 5.0022899365e+00
1.4622397440e+00, 3.0542202087e+00, 5.0022899365e+00
1.4625730560e+00, 3.0540157208e+00, 5.0022899365e+00
1.4629063680e+00, 3.0542039107e+00, 5.0022899365e+00
1.4632396800e+00, 3.0548724830e+00, 5.0022899365e+00
1.4635729920e+00, 3.0546145281e+00, 5.0022899365e+00
1.4639063040e+00, 3.0545555502e+00, 5.0022899365e+00
1.4642396160e+00, 3.0548055320e+00, 5.0022899365e+00
1.4645729280e+00, 3.0561004659e+00, 5.0022899365e+00
1.4649062400e+00, 3.0578157491e+00, 5.0022899365e+00
1.4652395520e+00, 3.0604488829e+00, 5.0022899365e+00
1.4655728640e+00, 3.0638849602e+00, 5.0022899365e+00
1.4659061760e+00, 3.0651274823e+00, 5.0022899365e+00
1.4662394880e+00, 3.0600097732e+00, 5.0022899365e+00
1.4665728000e+00, 3.0571816489e+00, 5.0022899365e+00
