% Moku:Go PID Controller
% Input A
% Input B
% Control matrix: 1-1 = 1, 1-2 = 0, 2-1 = -1, 2-2 = 1
% Controller 1: PI controller: proportional gain +17.1 dB, integrator crossover 482.9 Hz, input offset 0.000 0 V, output offset 0.000 0 V
% Controller 2: PI controller: proportional gain -10.0 dB, integrator crossover 310.1 Hz, integrator saturation +40.2 dB, input offset 0.000 0 V, output offset 0.000 0 V
% Acquired 2023-05-22 T 17:35:30 -0700
% Time (s), Probe A (V), Probe B (V)
1.3065830400e+00, 2.9999973735e+00, 4.6832882991e-01
1.3069163520e+00, 3.0002236704e+00, 4.7356766055e-01
1.3072496640e+00, 2.9999460171e+00, 4.7518679691e-01
1.3075829760e+00, 2.9987080678e+00, 4.6466839046e-01
1.3079162880e+00, 2.9969761348e+00, 4.3722292120e-01
1.3082496000e+00, 2.9994683314e+00, 4.4510403136e-01
1.3085829120e+00, 3.0002076068e+00, 4.5190554140e-01
1.3089162240e+00, 3.0004487947e+00, 4.5852062036e-01
1.3092495360e+00, 2.9999430858e+00, 4.5801016267e-01
1.3095828480e+00, 2.9998381450e+00, 4.5988907140e-01
1.3099161600e+00, 2.9997130368e+00, 4.6014661597e-01
1.3102494720e+00, 2.9994765390e+00, 4.5772078412e-01
1.3105827840e+00, 2.9994706764e+00, 4.5708504240e-01
1.3109160960e+00, 2.9996494861e+00, 4.5671194573e-01
1.3112494080e+00, 2.9996177108e+00, 4.5687721278e-01
1.3115827200e+00, 2.9997976930e+00, 4.5749196634e-01
1.3119160320e+00, 2.9995831213e+00, 4.5852959015e-01
1.3122493440e+00, 2.9995487664e+00, 4.5547710364e-01
1.3125826560e+00, 2.9996838410e+00, 4.5581930434e-01
1.3129159680e+00, 2.9996282635e+00, 4.5588613812e-01
1.3132492800e+00, 2.9996118481e+00, 4.5739998195e-01
1.3135825920e+00, 2.9994843949e+00, 4.5568751280e-01
1.3139159040e+00, 2.9997579444e+00, 4.5609267796e-01
1.3142492160e+00, 2.9996882966e+00, 4.5326138782e-01
1.3145825280e+00, 2.9990830405e+00, 4.4690713650e-01
1.3149158400e+00, 2.9990319185e+00, 4.4383043739e-01
1.3152491520e+00, 2.9982650888e+00, 4.3113430486e-01
1.3155824640e+00, 2.9988553366e+00, 4.2687535129e-01
1.3159157760e+00, 3.0011745862e+00, 4.4466322151e-01
1.3162490880e+00, 3.0019320357e+00, 4.7034252009e-01
1.3165824000e+00, 2.9998056661e+00, 4.6431979952e-01
1.3169157120e+00, 2.9991742627e+00, 4.5854348455e-01
1.3172490240e+00, 3.0000728840e+00, 4.6302902809e-01
1.3175823360e+00, 2.9992691198e+00, 4.5656326988e-01
1.3179156480e+00, 2.9997015461e+00, 4.5791278468e-01
1.3182489600e+00, 2.9999337056e+00, 4.5857619792e-01
1.3185822720e+00, 2.9999436720e+00, 4.5994312468e-01
1.3189155840e+00, 2.9998040246e+00, 4.6056684804e-01
1.3192488960e+00, 2.9994744285e+00, 4.5864801493e-01
1.3195822080e+00, 2.9996552315e+00, 4.5839609846e-01
1.3199155200e+00, 2.9996830203e+00, 4.5829021968e-01
1.3202488320e+00, 2.9997313282e+00, 4.5942328682e-01
1.3205821440e+00, 3.0002527490e+00, 4.6461199213e-01
1.3209154560e+00, 2.9992228052e+00, 4.5628819609e-01
1.3212487680e+00, 2.9998920810e+00, 4.6092798498e-01
1.3215820800e+00, 2.9990152687e+00, 4.5547452409e-01
1.3219153920e+00, 2.9993948142e+00, 4.5574596305e-01
1.3222487040e+00, 3.0000854300e+00, 4.6118271550e-01
1.3225820160e+00, 2.9998399038e+00, 4.6126068825e-01
1.3229153280e+00, 3.0000930514e+00, 4.6496632844e-01
1.3232486400e+00, 3.0005685093e+00, 4.7236189701e-01
1.3235819520e+00, 3.0001170881e+00, 4.7349590217e-01
1.3239152640e+00, 2.9996676602e+00, 4.7277374555e-01
1.3242485760e+00, 2.9990565415e+00, 4.6692954153e-01
1.3245818880e+00, 2.9966962536e+00, 4.3486022969e-01
1.3249152000e+00, 2.9994082982e+00, 4.4288309782e-01
1.3252485120e+00, 2.9997778773e+00, 4.4618890782e-01
1.3255818240e+00, 3.0003510063e+00, 4.5327915154e-01
1.3259151360e+00, 2.9999909247e+00, 4.5332552480e-01
1.3262484480e+00, 3.0001666858e+00, 4.5880431218e-01
1.3265817600e+00, 3.0000375911e+00, 4.6179805532e-01
1.3269150720e+00, 2.9999385129e+00, 4.6245941665e-01
1.3272483840e+00, 2.9993500239e+00, 4.5722521747e-01
1.3275816960e+00, 2.9996165382e+00, 4.5651378943e-01
1.3279150080e+00, 2.9993530724e+00, 4.5414447316e-01
1.3282483200e+00, 3.0001133360e+00, 4.6032489802e-01
1.3285816320e+00, 2.9993319670e+00, 4.5754560925e-01
1.3289149440e+00, 2.9994465225e+00, 4.5644132754e-01
1.3292482560e+00, 2.9999035717e+00, 4.5884904392e-01
1.3295815680e+00, 2.9995256677e+00, 4.5562853492e-01
1.3299148800e+00, 2.9997964032e+00, 4.5700431423e-01
1.3302481920e+00, 2.9991864570e+00, 4.5329714976e-01
1.3305815040e+00, 2.9999322985e+00, 4.5868635642e-01
1.3309148160e+00, 2.9991042631e+00, 4.5104813430e-01
1.3312481280e+00, 2.9993988008e+00, 4.4930289315e-01
1.3315814400e+00, 2.9989158388e+00, 4.4292020815e-01
1.3319147520e+00, 2.9983368471e+00, 4.3018063366e-01
1.3322480640e+00, 2.9992841281e+00, 4.2944833472e-01
1.3325813760e+00, 3.0010295451e+00, 4.4520703746e-01
1.3329146880e+00, 3.0023616480e+00, 4.7460680864e-01
1.3332480000e+00, 2.9996009437e+00, 4.6631830553e-01
1.3335813120e+00, 2.9994672761e+00, 4.6312922014e-01
1.3339146240e+00, 2.9996981458e+00, 4.6263394663e-01
1.3342479360e+00, 2.9994068912e+00, 4.5635438499e-01
1.3345812480e+00, 2.9997999208e+00, 4.5801332849e-01
1.3349145600e+00, 2.9997272244e+00, 4.5936389856e-01
1.3352478720e+00, 2.9999191663e+00, 4.6141727863e-01
1.3355811840e+00, 2.9994704419e+00, 4.5764158022e-01
1.3359144960e+00, 2.9995134735e+00, 4.5749771171e-01
1.3362478080e+00, 2.9998967711e+00, 4.6219085037e-01
1.3365811200e+00, 2.9991947819e+00, 4.5637033130e-01
1.3369144320e+00, 3.0000787466e+00, 4.6244171156e-01
1.3372477440e+00, 2.9996486654e+00, 4.5965515315e-01
1.3375810560e+00, 2.9996635564e+00, 4.5853381123e-01
1.3379143680e+00, 2.9998639405e+00, 4.6000573739e-01
1.3382476800e+00, 2.9992575118e+00, 4.5568247096e-01
1.3385809920e+00, 2.9997571237e+00, 4.5876849162e-01
1.3389143040e+00, 2.9996552315e+00, 4.5858223642e-01
1.3392476160e+00, 3.0000119128e+00, 4.6228488667e-01
1.3395809280e+00, 2.9999508244e+00, 4.6485493880e-01
1.3399142400e+00, 3.0000129681e+00, 4.6773477137e-01
1.3402475520e+00, 3.0003187620e+00, 4.7336047582e-01
1.3405808640e+00, 3.0000295007e+00, 4.7337489785e-01
1.3409141760e+00, 2.9987461748e+00, 4.6242588251e-01
1.3412474880e+00, 2.9949404011e+00, 4.1619009489e-01
1.3415808000e+00, 2.9996328363e+00, 4.3132495702e-01
1.3419141120e+00, 3.0010892265e+00, 4.4737122091e-01
1.3422474240e+00, 3.0011333134e+00, 4.5896365799e-01
1.3425807360e+00, 2.9997098710e+00, 4.5383563073e-01
1.3429140480e+00, 3.0001920123e+00, 4.6089644412e-01
1.3432473600e+00, 3.0000318457e+00, 4.6130524410e-01
1.3435806720e+00, 2.9997669729e+00, 4.6145761340e-01
1.3439139840e+00, 2.9995903910e+00, 4.6107707122e-01
1.3442472960e+00, 2.9996246286e+00, 4.5943899862e-01
1.3445806080e+00, 2.9995973089e+00, 4.5849535250e-01
1.3449139200e+00, 2.9995142943e+00, 4.5788540628e-01
1.3452472320e+00, 2.9994802911e+00, 4.5709887817e-01
1.3455805440e+00, 2.9996104411e+00, 4.5859624806e-01
1.3459138560e+00, 2.9995067901e+00, 4.5609068467e-01
1.3462471680e+00, 2.9999079101e+00, 4.5905599414e-01
1.3465804800e+00, 2.9997050637e+00, 4.5818000256e-01
1.3469137920e+00, 2.9995303578e+00, 4.5730782168e-01
1.3472471040e+00, 2.9993407609e+00, 4.5501043967e-01
1.3475804160e+00, 2.9992879974e+00, 4.5269025210e-01
1.3479137280e+00, 2.9994163886e+00, 4.5032937799e-01
1.3482470400e+00, 2.9991025044e+00, 4.4390360280e-01
1.3485803520e+00, 2.9987370291e+00, 4.3570567705e-01
1.3489136640e+00, 2.9985331274e+00, 4.2688824904e-01
1.3492469760e+00, 3.0007459119e+00, 4.3932841990e-01
1.3495802880e+00, 3.0029266866e+00, 4.7697993561e-01
1.3499136000e+00, 2.9997762358e+00, 4.6754792991e-01
1.3502469120e+00, 2.9991569094e+00, 4.6109266577e-01
1.3505802240e+00, 2.9997974585e+00, 4.6426504271e-01
1.3509135360e+00, 2.9993606938e+00, 4.5879657353e-01
1.3512468480e+00, 2.9999889314e+00, 4.6160845843e-01
1.3515801600e+00, 2.9994445292e+00, 4.5743832344e-01
1.3519134720e+00, 2.9995937913e+00, 4.5761625373e-01
1.3522467840e+00, 2.9998271233e+00, 4.5966078126e-01
1.3525800960e+00, 2.9994133401e+00, 4.5720598810e-01
1.3529134080e+00, 2.9998660510e+00, 4.6029083624e-01
1.3532467200e+00, 2.9997517301e+00, 4.5965726369e-01
1.3535800320e+00, 2.9998360345e+00, 4.6049473791e-01
1.3539133440e+00, 2.9995025690e+00, 4.5950970173e-01
1.3542466560e+00, 2.9997700214e+00, 4.6004255459e-01
1.3545799680e+00, 2.9996458513e+00, 4.5936706437e-01
1.3549132800e+00, 2.9996342433e+00, 4.5853656666e-01
1.3552465920e+00, 2.9997601722e+00, 4.5981080552e-01
1.3555799040e+00, 2.9994671589e+00, 4.5732863396e-01
1.3559132160e+00, 2.9999654809e+00, 4.6103843660e-01
1.3562465280e+00, 2.9998797695e+00, 4.6245836138e-01
1.3565798400e+00, 3.0001264683e+00, 4.6681563096e-01
1.3569131520e+00, 3.0000659661e+00, 4.7149247156e-01
1.3572464640e+00, 3.0000297352e+00, 4.7484019925e-01
1.3575797760e+00, 2.9985113185e+00, 4.6355039023e-01
1.3579130880e+00, 2.9970133037e+00, 4.3651354507e-01
1.3582464000e+00, 2.9994907266e+00, 4.4187408356e-01
1.3585797120e+00, 3.0005116419e+00, 4.5207485365e-01
1.3589130240e+00, 3.0002285950e+00, 4.5477616967e-01
1.3592463360e+00, 3.0001134533e+00, 4.5794514630e-01
1.3595796480e+00, 2.9998539740e+00, 4.5938582473e-01
1.3599129600e+00, 2.9998230194e+00, 4.6035784590e-01
1.3602462720e+00, 2.9997939409e+00, 4.6015552714e-01
1.3605795840e+00, 2.9995386827e+00, 4.5824542932e-01
1.3609128960e+00, 2.9997199547e+00, 4.5907317160e-01
1.3612462080e+00, 2.9997740080e+00, 4.5985518549e-01
1.3615795200e+00, 2.9996685982e+00, 4.5989692730e-01
1.3619128320e+00, 2.9994095880e+00, 4.5669277499e-01
1.3622461440e+00, 2.9997111608e+00, 4.5794989502e-01
1.3625794560e+00, 2.9997291004e+00, 4.5858827491e-01
1.3629127680e+00, 2.9994578959e+00, 4.5580464780e-01
1.3632460800e+00, 2.9997813949e+00, 4.5981895455e-01
1.3635793920e+00, 2.9992217499e+00, 4.5495931769e-01
1.3639127040e+00, 2.9996193523e+00, 4.5651625173e-01
1.3642460160e+00, 2.9993081648e+00, 4.5333895019e-01
1.3645793280e+00, 2.9992559876e+00, 4.4875098679e-01
1.3649126400e+00, 2.9993250491e+00, 4.4608273591e-01
1.3652459520e+00, 2.9987562585e+00, 4.3741017305e-01
1.3655792640e+00, 2.9983319226e+00, 4.2583620320e-01
1.3659125760e+00, 3.0008839178e+00, 4.4235300038e-01
1.3662458880e+00, 3.0025274427e+00, 4.7453481576e-01
1.3665792000e+00, 3.0004922953e+00, 4.7177968095e-01
1.3669125120e+00, 2.9992486007e+00, 4.6429423852e-01
1.3672458240e+00, 2.9996129034e+00, 4.6427805771e-01
1.3675791360e+00, 2.9992059208e+00, 4.5845648337e-01
1.3679124480e+00, 2.9995764380e+00, 4.5872112171e-01
1.3682457600e+00, 2.9997232378e+00, 4.5944931682e-01
1.3685790720e+00, 2.9995436073e+00, 4.5818451677e-01
1.3689123840e+00, 2.9996526519e+00, 4.5945910739e-01
1.3692456960e+00, 2.9996965043e+00, 4.6067003002e-01
1.3695790080e+00, 2.9994979962e+00, 4.5760493889e-01
1.3699123200e+00, 2.9996304913e+00, 4.5802481921e-01
1.3702456320e+00, 2.9999379267e+00, 4.6064136185e-01
1.3705789440e+00, 2.9994730215e+00, 4.5652492839e-01
1.3709122560e+00, 2.9996575765e+00, 4.5764169747e-01
1.3712455680e+00, 2.9995493527e+00, 4.5761355693e-01
1.3715788800e+00, 2.9997044774e+00, 4.5811961765e-01
1.3719121920e+00, 2.9998243092e+00, 4.5891447067e-01
1.3722455040e+00, 2.9995024518e+00, 4.5705543621e-01
1.3725788160e+00, 2.9999278430e+00, 4.6060759320e-01
1.3729121280e+00, 3.0002399685e+00, 4.6593442166e-01
1.3732454400e+00, 3.0003188792e+00, 4.7025522579e-01
1.3735787520e+00, 3.0000365358e+00, 4.7211689843e-01
1.3739120640e+00, 2.9995805418e+00, 4.7262506969e-01
1.3742453760e+00, 2.9987275317e+00, 4.6274768131e-01
1.3745786880e+00, 2.9970793167e+00, 4.3366877092e-01
1.3749120000e+00, 2.9993167242e+00, 4.4035508062e-01
1.3752453120e+00, 3.0005552598e+00, 4.5198779385e-01
1.3755786240e+00, 3.0005979396e+00, 4.6028432874e-01
1.3759119360e+00, 2.9991621858e+00, 4.5247515284e-01
1.3762452480e+00, 3.0002603704e+00, 4.6066018083e-01
1.3765785600e+00, 2.9998455319e+00, 4.5921182239e-01
1.3769118720e+00, 2.9998122322e+00, 4.6040152237e-01
1.3772451840e+00, 3.0000137889e+00, 4.6268108203e-01
1.3775784960e+00, 2.9994093535e+00, 4.5793922506e-01
1.3779118080e+00, 2.9997966377e+00, 4.6127950723e-01
1.3782451200e+00, 2.9993547140e+00, 4.5689849407e-01
1.3785784320e+00, 2.9994595375e+00, 4.5606987240e-01
1.3789117440e+00, 2.9994848640e+00, 4.5632806186e-01
1.3792450560e+00, 3.0000997348e+00, 4.6043558415e-01
1.3795783680e+00, 2.9995006930e+00, 4.5592090341e-01
1.3799116800e+00, 3.0000623313e+00, 4.6146165861e-01
1.3802449920e+00, 2.9990231246e+00, 4.5139672525e-01
1.3805783040e+00, 2.9997682626e+00, 4.5649731549e-01
1.3809116160e+00, 2.9993874273e+00, 4.5504379794e-01
1.3812449280e+00, 2.9990912481e+00, 4.4875280420e-01
1.3815782400e+00, 2.9993560037e+00, 4.4716802276e-01
1.3819115520e+00, 2.9983095274e+00, 4.3436161448e-01
1.3822448640e+00, 2.9991317002e+00, 4.3287438691e-01
1.3825781760e+00, 3.0005109384e+00, 4.4143890182e-01
1.3829114880e+00, 3.0024278955e+00, 4.7274003553e-01
1.3832448000e+00, 3.0002314090e+00, 4.6913640480e-01
1.3835781120e+00, 2.9993656184e+00, 4.6487516481e-01
1.3839114240e+00, 2.9993685497e+00, 4.6079695559e-01
1.3842447360e+00, 2.9993746468e+00, 4.5689708704e-01
1.3845780480e+00, 2.9994355008e+00, 4.5549439834e-01
1.3849113600e+00, 2.9999285465e+00, 4.5909978786e-01
1.3852446720e+00, 2.9994235410e+00, 4.5599957967e-01
1.3855779840e+00, 2.9999715781e+00, 4.5813022898e-01
1.3859112960e+00, 2.9993598731e+00, 4.5350791068e-01
1.3862446080e+00, 2.9997940581e+00, 4.5650546452e-01
1.3865779200e+00, 2.9998352137e+00, 4.5773321285e-01
1.3869112320e+00, 2.9991091877e+00, 4.5125414651e-01
1.3872445440e+00, 2.9997879610e+00, 4.5736111283e-01
1.3875778560e+00, 3.0000805054e+00, 4.6022370932e-01
1.3879111680e+00, 2.9996355331e+00, 4.5899449534e-01
1.3882444800e+00, 2.9995111285e+00, 4.5764081808e-01
1.3885777920e+00, 3.0000051122e+00, 4.6050763565e-01
1.3889111040e+00, 2.9995237917e+00, 4.5714402029e-01
1.3892444160e+00, 2.9999321813e+00, 4.6169428708e-01
1.3895777280e+00, 2.9998919638e+00, 4.6573415481e-01
1.3899110400e+00, 3.0000432192e+00, 4.6774913477e-01
1.3902443520e+00, 3.0001176744e+00, 4.7140511863e-01
1.3905776640e+00, 2.9999678260e+00, 4.7407078997e-01
1.3909109760e+00, 2.9987291732e+00, 4.6523266693e-01
1.3912442880e+00, 2.9974737533e+00, 4.4191916705e-01
1.3915776000e+00, 2.9995947293e+00, 4.4546200248e-01
1.3919109120e+00, 2.9999026337e+00, 4.4986898702e-01
1.3922442240e+00, 3.0004206542e+00, 4.5759233427e-01
1.3925775360e+00, 2.9999315950e+00, 4.5687263995e-01
1.3929108480e+00, 2.9999538730e+00, 4.5973904714e-01
1.3932441600e+00, 2.9996449133e+00, 4.6023314813e-01
1.3935774720e+00, 2.9994675106e+00, 4.5843760576e-01
1.3939107840e+00, 2.9997384806e+00, 4.6049977975e-01
1.3942440960e+00, 2.9996839583e+00, 4.5854131538e-01
1.3945774080e+00, 2.9999416787e+00, 4.5993532741e-01
1.3949107200e+00, 2.9995493527e+00, 4.5832527810e-01
1.3952440320e+00, 2.9996580455e+00, 4.5869644011e-01
1.3955773440e+00, 2.9996295532e+00, 4.5764937749e-01
1.3959106560e+00, 2.9997351975e+00, 4.5785374817e-01
1.3962439680e+00, 2.9994125193e+00, 4.5614497247e-01
1.3965772800e+00, 2.9998551466e+00, 4.5830540385e-01
1.3969105920e+00, 2.9995219157e+00, 4.5669969287e-01
1.3972439040e+00, 2.9996084478e+00, 4.5710931362e-01
1.3975772160e+00, 2.9994500400e+00, 4.5510195505e-01
1.3979105280e+00, 2.9991491708e+00, 4.5042564209e-01
1.3982438400e+00, 2.9986384199e+00, 4.4193376495e-01
1.3985771520e+00, 2.9988363417e+00, 4.3592370762e-01
1.3989104640e+00, 2.9990655699e+00, 4.3267066112e-01
1.3992437760e+00, 3.0002633017e+00, 4.3828188492e-01
1.3995770880e+00, 3.0026776428e+00, 4.7494877484e-01
1.3999104000e+00, 2.9998297028e+00, 4.6460935395e-01
1.4002437120e+00, 2.9996899381e+00, 4.6256312627e-01
1.4005770240e+00, 2.9994188509e+00, 4.6171380958e-01
1.4009103360e+00, 2.9993438095e+00, 4.5583859233e-01
1.4012436480e+00, 2.9994947131e+00, 4.5492425927e-01
1.4015769600e+00, 2.9996874758e+00, 4.5780602650e-01
1.4019102720e+00, 2.9998759002e+00, 4.5923767651e-01
1.4022435840e+00, 2.9996356504e+00, 4.5771785281e-01
1.4025768960e+00, 2.9995063211e+00, 4.5604935326e-01
1.4029102080e+00, 2.9995531048e+00, 4.5646595051e-01
1.4032435200e+00, 2.9997599377e+00, 4.5824009434e-01
1.4035768320e+00, 2.9995477112e+00, 4.5741358321e-01
1.4039101440e+00, 2.9996286152e+00, 4.5712180098e-01
1.4042434560e+00, 2.9991408458e+00, 4.5399386264e-01
1.4045767680e+00, 2.9999491829e+00, 4.5765641263e-01
1.4049100800e+00, 3.0001047766e+00, 4.5931019703e-01
1.4052433920e+00, 2.9995830041e+00, 4.5780057427e-01
1.4055767040e+00, 3.0000004221e+00, 4.6085352980e-01
1.4059100160e+00, 2.9998379105e+00, 4.6115979268e-01
1.4062433280e+00, 3.0001002038e+00, 4.6553676064e-01
1.4065766400e+00, 3.0005540872e+00, 4.7265274123e-01
1.4069099520e+00, 2.9999545765e+00, 4.7158656649e-01
1.4072432640e+00, 2.9998375587e+00, 4.7246038891e-01
1.4075765760e+00, 2.9985780350e+00, 4.6067706516e-01
1.4079098880e+00, 2.9962770768e+00, 4.2487227243e-01
1.4082432000e+00, 2.9996267392e+00, 4.4021848175e-01
1.4085765120e+00, 3.0006702842e+00, 4.5213019671e-01
1.4089098240e+00, 3.0009302325e+00, 4.6179096156e-01
1.4092431360e+00, 2.9998941916e+00, 4.5599060988e-01
1.4095764480e+00, 3.0000857817e+00, 4.6037631313e-01
1.4099097600e+00, 2.9993775781e+00, 4.5654497853e-01
1.4102430720e+00, 2.9998186811e+00, 4.6002303209e-01
1.4105763840e+00, 2.9997162026e+00, 4.5986139986e-01
1.4109096960e+00, 2.9995029208e+00, 4.5865645709e-01
1.4112430080e+00, 2.9995560361e+00, 4.5812166957e-01
1.4115763200e+00, 2.9995882804e+00, 4.5892906858e-01
1.4119096320e+00, 2.9995261367e+00, 4.5665308510e-01
1.4122429440e+00, 2.9998026176e+00, 4.5919171362e-01
1.4125762560e+00, 2.9994561372e+00, 4.5538922307e-01
1.4129095680e+00, 2.9997485643e+00, 4.5748328968e-01
1.4132428800e+00, 3.0000625658e+00, 4.6131655894e-01
1.4135761920e+00, 2.9993180140e+00, 4.5613653031e-01
1.4139095040e+00, 2.9991893883e+00, 4.5329703250e-01
1.4142428160e+00, 2.9995127700e+00, 4.5484405873e-01
1.4145761280e+00, 2.9993604593e+00, 4.5147100455e-01
1.4149094400e+00, 2.9991596062e+00, 4.4651187915e-01
1.4152427520e+00, 2.9982891255e+00, 4.3361846971e-01
1.4155760640e+00, 2.9988303619e+00, 4.2862240985e-01
1.4159093760e+00, 3.0002727991e+00, 4.3666016902e-01
1.4162426880e+00, 3.0021871766e+00, 4.6822312700e-01
1.4165760000e+00, 2.9997750633e+00, 4.6310348327e-01
1.4169093120e+00, 3.0000561169e+00, 4.6344023174e-01
1.4172426240e+00, 2.9983094101e+00, 4.5223074052e-01
1.4175759360e+00, 3.0001426491e+00, 4.5639501290e-01
1.4179092480e+00, 2.9997965204e+00, 4.5522800123e-01
1.4182425600e+00, 2.9999994841e+00, 4.5737922830e-01
1.4185758720e+00, 2.9997471572e+00, 4.5754560925e-01
1.4189091840e+00, 2.9996367056e+00, 4.5784788556e-01
1.4192424960e+00, 2.9997767048e+00, 4.5869614698e-01
1.4195758080e+00, 2.9998610092e+00, 4.5933605115e-01
1.4199091200e+00, 2.9997047119e+00, 4.5914328844e-01
1.4202424320e+00, 2.9997125678e+00, 4.5910371581e-01
1.4205757440e+00, 2.9994591857e+00, 4.5718365155e-01
1.4209090560e+00, 2.9998350964e+00, 4.6054415973e-01
1.4212423680e+00, 2.9996005919e+00, 4.5904755198e-01
1.4215756800e+00, 2.9996302567e+00, 4.5871267955e-01
1.4219089920e+00, 2.9995511115e+00, 4.5809470155e-01
1.4222423040e+00, 2.9999050960e+00, 4.6077309475e-01
1.4225756160e+00, 2.9992878802e+00, 4.5877488187e-01
1.4229089280e+00, 2.9999894004e+00, 4.6187550043e-01
1.4232422400e+00, 3.0000806226e+00, 4.6523254968e-01
1.4235755520e+00, 3.0001720794e+00, 4.7046200014e-01
1.4239088640e+00, 2.9991995892e+00, 4.6521654474e-01
1.4242421760e+00, 2.9986679675e+00, 4.5626181434e-01
1.4245754880e+00, 2.9966811281e+00, 4.1875082546e-01
1.4249088000e+00, 2.9997011944e+00, 4.3174430970e-01
1.4252421120e+00, 3.0016870958e+00, 4.5374259106e-01
1.4255754240e+00, 3.0008495629e+00, 4.5948765831e-01
1.4259087360e+00, 2.9997450467e+00, 4.5229089093e-01
1.4262420480e+00, 2.9994043117e+00, 4.5207379838e-01
1.4265753600e+00, 2.9999833033e+00, 4.5880190851e-01
1.4269086720e+00, 2.9998945433e+00, 4.5943331189e-01
1.4272419840e+00, 2.9997400049e+00, 4.5950090781e-01
1.4275752960e+00, 3.0001055974e+00, 4.6433727010e-01
1.4279086080e+00, 2.9992535253e+00, 4.5836367822e-01
1.4282419200e+00, 2.9995968399e+00, 4.5916972883e-01
1.4285752320e+00, 2.9994264723e+00, 4.5771609403e-01
1.4289085440e+00, 2.9995964881e+00, 4.5702606452e-01
1.4292418560e+00, 2.9995682303e+00, 4.5655312756e-01
1.4295751680e+00, 2.9996504241e+00, 4.5676242283e-01
1.4299084800e+00, 2.9997541924e+00, 4.5820890524e-01
1.4302417920e+00, 2.9997716630e+00, 4.5941003732e-01
1.4305751040e+00, 2.9996221663e+00, 4.5765781966e-01
1.4309084160e+00, 2.9990940622e+00, 4.5284004185e-01
1.4312417280e+00, 2.9991619513e+00, 4.4869394357e-01
1.4315750400e+00, 2.9989548838e+00, 4.4406535228e-01
1.4319083520e+00, 2.9979336167e+00, 4.2583948626e-01
1.4322416640e+00, 2.9987471128e+00, 4.2158885760e-01
1.4325749760e+00, 3.0006840027e+00, 4.3635185422e-01
1.4329082880e+00, 3.0028395682e+00, 4.7147752190e-01
1.4332416000e+00, 2.9993269252e+00, 4.5919341378e-01
1.4335749120e+00, 3.0002915595e+00, 4.6262081438e-01
1.4339082240e+00, 2.9987115853e+00, 4.5424454796e-01
1.4342415360e+00, 3.0000211758e+00, 4.5691995123e-01
1.4345748480e+00, 2.9999285465e+00, 4.5882371743e-01
1.4349081600e+00, 2.9996846618e+00, 4.5827398024e-01
1.4352414720e+00, 2.9997158509e+00, 4.5720276366e-01
1.4355747840e+00, 3.0000245761e+00, 4.6010809860e-01
1.4359080960e+00, 2.9995767897e+00, 4.5727041821e-01
1.4362414080e+00, 2.9995524013e+00, 4.5768707409e-01
1.4365747200e+00, 2.9996129034e+00, 4.5720751238e-01
1.4369080320e+00, 2.9998680443e+00, 4.5945981090e-01
1.4372413440e+00, 2.9997462192e+00, 4.5933822031e-01
1.4375746560e+00, 2.9996428027e+00, 4.5888521624e-01
1.4379079680e+00, 2.9997577099e+00, 4.6003458144e-01
1.4382412800e+00, 2.9997940581e+00, 4.6124356942e-01
1.4385745920e+00, 2.9996016472e+00, 4.5984867799e-01
1.4389079040e+00, 2.9994051324e+00, 4.5812137644e-01
1.4392412160e+00, 2.9997951134e+00, 4.6083758349e-01
1.4395745280e+00, 2.9998832871e+00, 4.6339725879e-01
1.4399078400e+00, 3.0002561493e+00, 4.6844842721e-01
1.4402411520e+00, 2.9999542247e+00, 4.7064720007e-01
1.4405744640e+00, 2.9994952994e+00, 4.6884315691e-01
1.4409077760e+00, 2.9976919598e+00, 4.5146086223e-01
1.4412410880e+00, 2.9974254454e+00, 4.3283346588e-01
1.4415744000e+00, 2.9998137565e+00, 4.3575697491e-01
1.4419077120e+00, 3.0007827291e+00, 4.4889784524e-01
1.4422410240e+00, 3.0006247904e+00, 4.5608628771e-01
1.4425743360e+00, 3.0003055125e+00, 4.5776053263e-01
1.4429076480e+00, 3.0002886281e+00, 4.6381508719e-01
1.4432409600e+00, 2.9998556156e+00, 4.6257819318e-01
1.4435742720e+00, 2.9995774932e+00, 4.6007743714e-01
1.4439075840e+00, 2.9995590846e+00, 4.5936911628e-01
1.4442408960e+00, 2.9995636575e+00, 4.5981995119e-01
1.4445742080e+00, 2.9995606089e+00, 4.5896019905e-01
1.4449075200e+00, 2.9997503231e+00, 4.6074325406e-01
1.4452408320e+00, 2.9994317487e+00, 4.5643124384e-01
1.4455741440e+00, 2.9996724676e+00, 4.5832832666e-01
1.4459074560e+00, 3.0000038224e+00, 4.6153576203e-01
1.4462407680e+00, 2.9990978143e+00, 4.5350316196e-01
1.4465740800e+00, 2.9994756010e+00, 4.5411867766e-01
1.4469073920e+00, 2.9997316799e+00, 4.5403067985e-01
1.4472407040e+00, 2.9996193523e+00, 4.5485478731e-01
1.4475740160e+00, 2.9993363053e+00, 4.5159581957e-01
1.4479073280e+00, 2.9991369765e+00, 4.4943040497e-01
1.4482406400e+00, 2.9990083508e+00, 4.4347328703e-01
1.4485739520e+00, 2.9987481681e+00, 4.3408501642e-01
1.4489072640e+00, 2.9983682708e+00, 4.2329470200e-01
1.4492405760e+00, 3.0004509053e+00, 4.3512885460e-01
